year,FMSANAME,STATE,instrument,fbnonmex,ushisp,black,age0_14,age15_24,age25_39,age40_54,age55,employed,educ1,educ2,educ3,educ4,dfbnonmex,dushisp,dblack,dage0_14,dage15_24,dage25_39,dage40_54,dage55,demployed,deduc1,deduc2,deduc3,deduc4,popweight,dins,dmexfb_alt,dusbirths,logpc_murder,dlogpc_murder,logpc_rape,dlogpc_rape,logpc_robbery,dlogpc_robbery,logpc_assault,dlogpc_assault,logpc_burglary,dlogpc_burglary,logpc_larceny,dlogpc_larceny,logpc_motor,dlogpc_motor,grp_1,grp_2,grp_3,grp_4,grp_5,grp_6,grp_7,grp_8,grp_9,grp_10,grp_11,grp_12
2.00E+03,"Milwaukee-Waukesha, Wisconsin",WI,19467.30469,0.037021298,0.045009922,0.159385577,0.232232824,0.129329458,0.216258779,0.221256077,0.200922862,0.664561272,0.299144626,0.324226171,0.178638011,0.139588296,0.160445273,1.718373179,0.018887669,0.001288101,-0.008117512,-0.044452026,0.048544616,0.002736822,9.88E-04,-0.026709348,0.032169968,-0.046454176,0.026750021,1404400,0.359046102,1.121260762,0.366063803,2.136793852,-0.230986729,3.167537451,-0.284164667,5.428246498,-0.271068543,5.193243504,0.171340942,6.369644165,-0.437325686,7.933377743,-0.196729094,6.425201893,-0.479804665,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Minneapolis-St. Paul, Minnesota-Wisconsin",MN,38642.48438,0.030960964,0.008947849,0.023524879,0.236258924,0.190375522,0.26040864,0.148636833,0.164320081,0.69916451,0.367040694,0.316462606,0.126700997,0.127394468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2039300,NA,NA,NA,1.27526772,NA,3.330444574,NA,5.210578918,NA,5.024610519,NA,7.445394039,NA,8.275639534,NA,6.026611805,NA,0,0,0,0,0,0,1,0,0,0,0,0
1990,"Minneapolis-St. Paul, Minnesota-Wisconsin",MN,56549.22656,0.040823992,0.011039141,0.035847936,0.227332681,0.133854344,0.296989501,0.178832695,0.162990779,0.728707433,0.268855959,0.260475487,0.25959447,0.156901121,0.986302853,0.20912914,0.012323057,-0.008926243,-0.056521177,0.036580861,0.030195862,-0.001329303,0.029542923,-0.098184735,-0.05598712,0.132893473,0.029506654,2039300,0.878082812,0.011029979,0.150051489,0.740588665,-0.419258416,3.230690241,0.015666116,4.203063965,-0.892094433,5.11503458,0.205844551,6.751140594,-0.578832805,8.019203186,-0.141015783,5.807787895,-0.103402965,0,0,0,0,0,0,0,1,0,0,0,0
2.00E+03,"Minneapolis-St. Paul, Minnesota-Wisconsin",MN,80612.97656,0.063944094,0.018951537,0.045199223,0.236305952,0.12444327,0.238252908,0.229579419,0.171418443,0.739065826,0.260861486,0.28696087,0.200975716,0.179886162,2.31201005,0.791239619,0.009351287,0.008973271,-0.009411074,-0.058736593,0.050746724,0.008427665,0.010358393,-0.007994473,0.026485384,-0.058618754,0.022985041,2039300,1.180000544,0.812107265,0.122493014,1.301849961,0.782759368,3.187475443,0.178283483,4.783529282,0.801963508,5.28464222,0.391105533,6.347484589,-0.182158053,7.972157478,0.174452305,5.864311218,0.278021425,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Modesto, California",CA,8117.208984,0.058646165,0.099200964,0.014502529,0.260286689,0.182883635,0.221332207,0.140725121,0.194772348,0.547869861,0.50009352,0.272157818,0.127430812,0.056282721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268360,NA,NA,NA,2.345045328,NA,3.46718812,NA,4.762233734,NA,5.969386101,NA,7.624070644,NA,8.419487953,NA,5.978865147,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Modesto, California",CA,10862.81738,0.079273857,0.140828416,0.017916063,0.289032221,0.134577289,0.231302693,0.165519983,0.179567799,0.586399555,0.403077126,0.260303944,0.243692115,0.066556141,2.062769175,4.162744999,0.003413534,0.028745532,-0.048306346,0.009970486,0.024794862,-0.015204549,0.038529694,-0.097016394,-0.011853874,0.116261303,0.010273419,268360,1.023106456,2.778929949,1.609777927,1.82141304,-0.196710289,3.598573685,0.458307594,4.865935326,0.43062368,6.417410851,0.77494657,7.34130764,0.044158857,8.206753731,0.114188232,6.21317482,0.561231732,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Modesto, California",CA,13694.41406,0.074159704,0.196087688,0.027021142,0.303151637,0.143587857,0.187754765,0.192406267,0.173099473,0.569002211,0.383976758,0.326641172,0.183180645,0.073864281,-0.511415303,5.525927067,0.009105079,0.014119416,0.009010568,-0.043547928,0.026886284,-0.006468326,-0.017397344,-0.019100368,0.066337228,-0.06051147,0.00730814,268360,1.055148602,3.709188461,3.354076624,1.266590953,-0.362905502,3.376804113,-0.029852964,4.747830868,0.073812157,6.278891563,0.053397268,6.901603699,-0.247787178,8.019737244,0.004899641,6.342936039,0.321677804,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Nashville, Tennessee",TN,1199.568115,0.015192136,0.00586914,0.161639735,0.231910393,0.176106498,0.241784155,0.1582748,0.191924155,0.630264759,0.489230603,0.276334107,0.091352336,0.094379552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854880,NA,NA,NA,2.572707891,NA,3.367637873,NA,5.573782921,NA,5.36135006,NA,7.540038109,NA,7.917602062,NA,5.94369173,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"Nashville, Tennessee",TN,1444.75354,0.021156408,0.005891857,0.150816053,0.218857974,0.133771658,0.277954668,0.18307057,0.186345115,0.680463135,0.37113598,0.268862754,0.199289232,0.110197529,0.596427202,0.002271729,-0.010823682,-0.013052419,-0.04233484,0.036170512,0.024795771,-0.005579039,0.050198376,-0.118094623,-0.007471353,0.107936896,0.015817977,854880,0.028680684,0.022759065,0.046790194,2.147943735,-0.287682086,3.974794388,0.744238853,5.464292049,0.027590977,6.297482491,1.07321465,7.064878464,-0.338077217,7.967850208,0.187330022,6.052798271,0.246188834,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"Nashville, Tennessee",TN,1702.487915,0.039210252,0.013996033,0.154866353,0.219334677,0.128783971,0.241527632,0.225878209,0.184475511,0.67438817,0.309972107,0.316590786,0.169608355,0.144046023,1.805384398,0.810417593,0.0040503,4.77E-04,-0.004987687,-0.036427036,0.042807639,-0.001869604,-0.006074965,-0.061163872,0.047728032,-0.029680878,0.033848494,854880,0.030148603,1.102772593,0.060827252,2.061861753,0.143894181,3.797069073,0.052250691,5.339978695,0.105662845,6.554082394,0.486576021,6.864360332,0.029458096,8.161325455,0.423451215,6.316962719,0.494140446,0,0,0,0,0,0,0,0,1,0,0,0
1980,"New Orleans, Louisiana",LA,1089.349609,0.039188243,0.023774447,0.355141073,0.254470706,0.185493946,0.234474942,0.145675272,0.179885134,0.57754451,0.505808771,0.251446933,0.101875715,0.092032447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103480,NA,NA,NA,3.215717077,NA,4.069745541,NA,6.257465363,NA,6.131225109,NA,7.70247221,NA,8.32075882,NA,6.667262077,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"New Orleans, Louisiana",LA,1428.88501,0.05086058,0.02097219,0.42563507,0.238373578,0.147435948,0.250367463,0.168007761,0.19581525,0.567163169,0.39565593,0.258849412,0.201034695,0.095407568,1.167233706,-0.280225635,0.070493996,-0.016097128,-0.038057998,0.015892521,0.022332489,0.015930116,-0.010381341,-0.110152841,0.00740248,0.09915898,0.00337512,1103480,0.03076951,0.028779363,0.070685469,3.698648453,0.320765108,4.096166611,-0.135745257,6.726063251,0.306432098,6.743924618,0.45053339,7.833836079,-0.03080236,8.631412506,0.148487702,7.479534626,0.65010637,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"New Orleans, Louisiana",LA,1799.804688,0.05141028,0.025136683,0.409122109,0.233505532,0.14563778,0.2107649,0.215868443,0.194223344,0.578909218,0.355098307,0.32524848,0.16522789,0.102628671,0.054970011,0.416449279,-0.01651296,-0.004868045,-0.001798168,-0.039602563,0.047860682,-0.001591906,0.011746049,-0.040557623,0.066399068,-0.035806805,0.007221103,1103480,0.03361363,0.152870983,0.023561822,3.067941189,-0.346549213,3.43537879,-0.376629561,5.655312538,-0.78659302,6.101924896,-0.357841432,6.868532181,-0.681145847,8.084949493,-0.262305319,6.876840115,-0.31853646,0,0,0,0,0,0,0,0,1,0,0,0
1980,"New York, New York",NY,823562.375,0.214865237,0.119712785,0.214385778,0.244956836,0.171293452,0.21984531,0.155383736,0.208520666,0.563552678,0.467528611,0.258764386,0.099302888,0.10107328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12109660,NA,NA,NA,2.740841389,NA,3.270874023,NA,6.742628098,NA,5.92204237,NA,7.541086674,NA,7.750432014,NA,6.768037319,NA,0,0,0,0,0,0,0,0,0,0,1,0
1990,"New York, New York",NY,1088942.375,0.273176759,0.136672199,0.247115538,0.240709499,0.139092609,0.242242783,0.168178335,0.209776774,0.579262793,0.352250427,0.26709041,0.174784258,0.120976932,5.831151962,1.695941448,0.03272976,-0.004247338,-0.032200843,0.022397473,0.012794599,0.001256108,0.015710115,-0.115278184,0.008326024,0.07548137,0.019903652,12109660,2.191473484,0.314981401,0.033031482,2.850153685,0.203669056,3.030227184,-0.146289945,6.645657539,-0.002613871,6.282793999,0.455108434,6.869433403,-0.577296197,7.7108078,0.054732811,7.053781986,0.380101681,0,0,0,0,0,0,0,0,0,0,0,1
2.00E+03,"New York, New York",NY,1384821,0.331795067,0.143740714,0.243286505,0.285705745,0.131802902,0.212256894,0.176968947,0.193265513,0.550500751,0.342763573,0.275360763,0.139912277,0.140829518,5.861830711,0.706851482,-0.003829032,0.044996247,-0.007289708,-0.02998589,0.008790612,-0.016511261,-0.028762043,-0.009486854,0.008270353,-0.034871981,0.019852586,12109660,2.443327188,0.970420003,0.045021906,1.580159426,-1.17724359,2.366820097,-0.570656538,5.443068981,-1.109837651,5.683606625,-0.506436706,5.634700298,-1.141982913,7.001704693,-0.61635232,5.582067013,-1.378964305,0,0,0,0,0,0,0,0,0,0,1,0
1980,"Ocala, Florida",FL,5353.083008,0.025299601,0.015146472,0.158111587,0.217682406,0.14660944,0.178540766,0.152103007,0.30506438,0.46808511,0.520022154,0.302638859,0.092267945,0.059605092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122500,NA,NA,NA,2.436116457,NA,3.323419571,NA,4.944553852,NA,6.198976517,NA,7.743322849,NA,8.294253349,NA,5.546452045,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"Ocala, Florida",FL,7137.266602,0.033937272,0.023670668,0.117541313,0.194033056,0.113374233,0.187084258,0.168887645,0.336620808,0.491122305,0.365972549,0.346373558,0.192773879,0.061281752,0.863767028,0.852419615,-0.040570274,-0.02364935,-0.033235207,0.008543491,0.016784638,0.031556427,0.023037195,-0.154049605,0.043734699,0.100505933,0.00167666,122500,1.45647645,0.091154747,0.048979592,2.597958088,0.619039237,4.191892147,1.325669765,5.764730453,1.277374506,6.566797733,0.825018823,7.559726238,0.273601085,8.27904892,0.441993058,5.928788185,0.839533508,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"Ocala, Florida",FL,9221.780273,0.045423646,0.038874704,0.106537111,0.188306645,0.096665338,0.169322789,0.18558687,0.360118359,0.494705915,0.309066892,0.413905472,0.174519122,0.06503398,1.148637414,1.520403624,-0.011004202,-0.005726412,-0.016708896,-0.017761469,0.016699225,0.023497552,0.00358361,-0.056905657,0.067531914,-0.018254757,0.003752228,122500,1.701643825,0.462866306,0.012244898,1.348181963,-0.955511451,3.873910666,-0.023716526,4.57104969,-0.899416089,6.43885994,0.166327074,6.967495441,-0.297966331,7.821918488,-0.162866145,5.435837746,-0.19868581,0,0,0,0,0,0,0,0,1,0,0,0
1980,"Odessa-Midland, Texas",TX,16054.07129,0.016179001,0.164027542,0.045187362,0.268736213,0.199301988,0.231263772,0.153930932,0.14676708,0.668559611,0.500104189,0.275890797,0.118566372,0.072723486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117040,NA,NA,NA,3.276641607,NA,4.091149807,NA,5.0466609,NA,6.159819126,NA,7.969763756,NA,8.638841629,NA,6.736310959,NA,0,0,0,0,1,0,0,0,0,0,0,0
1990,"Odessa-Midland, Texas",TX,22725.32227,0.009736992,0.243005469,0.048296236,0.281665534,0.138743073,0.247078076,0.155049115,0.177464202,0.609728992,0.430585027,0.266545236,0.222510844,0.05772594,-0.644200861,7.897792816,0.003108874,0.01292932,-0.060558915,0.015814304,0.001118183,0.030697122,-0.058830619,-0.069519162,-0.009345561,0.103944473,-0.014997546,117040,5.699975014,2.539912939,2.511961699,2.475607872,-0.138150334,3.941944838,0.51367867,4.717105389,0.333327591,5.897575855,0.400640011,7.655099869,0.348219812,8.706308365,0.730349362,5.955137253,-0.11829026,0,0,0,0,0,1,0,0,0,0,0,0
2.00E+03,"Odessa-Midland, Texas",TX,29428.50195,0.013038142,0.278842121,0.059038848,0.273508102,0.14909263,0.17648463,0.211206749,0.189707875,0.602118909,0.397102684,0.298668563,0.172936589,0.098952793,0.330114931,3.583665133,0.010742612,-0.008157432,0.010349557,-0.070593446,0.056157634,0.012243673,-0.007610083,-0.033482343,0.032123327,-0.049574256,0.041226853,117040,5.727255344,1.243510127,6.056049347,1.327220798,-1.098612309,3.725116014,-0.167054087,4.106729984,-0.560600519,5.827030182,-0.020770447,6.751191139,-0.854133844,7.962438107,-0.694095194,5.153443813,-0.751918495,0,0,0,0,1,0,0,0,0,0,0,0
1980,"Oklahoma City, Oklahoma",OK,7129.461426,0.027060241,0.016590066,0.094350152,0.240454629,0.180784941,0.238450408,0.1553137,0.184996322,0.646135986,0.424597651,0.285793841,0.126106814,0.102773294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834660,NA,NA,NA,2.512874603,NA,3.891860962,NA,5.218332767,NA,5.959002018,NA,7.809929371,NA,8.107982635,NA,6.462062359,NA,0,0,0,0,0,0,1,0,0,0,0,0
1990,"Oklahoma City, Oklahoma",OK,9263.444336,0.031178663,0.024390301,0.110133857,0.237578288,0.137066185,0.260395437,0.175365344,0.189594746,0.653676212,0.334559888,0.246224314,0.255778819,0.111834966,0.411842197,0.780023456,0.015783705,-0.002876341,-0.043718755,0.021945029,0.020051643,0.004598424,0.007540226,-0.090037763,-0.039569527,0.129672006,0.009061672,834660,0.255670935,0.514616966,0.242014706,2.352786303,-0.112940408,4.155356884,0.310643792,5.279331684,0.108147025,6.146319389,0.234465361,7.650940418,-0.111840531,8.499976158,0.439141363,6.728953362,0.314038873,0,0,0,0,0,0,0,1,0,0,0,0
2.00E+03,"Oklahoma City, Oklahoma",OK,11821.36914,0.046411611,0.043927502,0.116716363,0.227698043,0.147362515,0.211318046,0.216725603,0.196895808,0.647070825,0.291353345,0.318863183,0.197854817,0.129467636,1.523294806,1.953720093,0.006582506,-0.009880245,0.01029633,-0.049077392,0.041360259,0.007301062,-0.006605387,-0.043206543,0.072638869,-0.057924002,0.017632671,834660,0.306463093,1.52240026,0.354755223,1.723338127,-0.609765589,4.05935812,-0.076316088,4.944611073,-0.315037906,6.02956295,-0.097073846,7.167831421,-0.463426411,8.54845047,0.068156883,6.316435814,-0.392835081,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Omaha, Nebraska-Iowa",IA,6310.805176,0.02770496,0.01685942,0.101540096,0.243919283,0.188050985,0.245618701,0.143972382,0.178438663,0.651725888,0.393009275,0.312540114,0.123825639,0.110287681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397960,NA,NA,NA,2.447460175,NA,3.881508827,NA,5.722962856,NA,5.588609219,NA,7.638482571,NA,8.638487816,NA,6.51499939,NA,0,0,0,0,0,0,1,0,0,0,0,0
1990,"Omaha, Nebraska-Iowa",IA,8212.540039,0.03145577,0.020825036,0.096815772,0.246872023,0.139159456,0.277739674,0.167629093,0.168599769,0.710739553,0.309480786,0.258479118,0.252821684,0.125873938,0.375081033,0.396561623,-0.004724324,0.00295274,-0.048891529,0.032120973,0.023656711,-0.009838894,0.059013665,-0.083528489,-0.054060996,0.128996044,0.015586257,397960,0.477870852,0.042963378,0.170871451,1.498612404,-0.650587559,3.741093636,0.157844812,4.883002758,-0.541700006,6.266822338,0.976472974,7.08445549,-0.255767018,8.344891548,0.004663256,5.891001701,-0.325737357,0,0,0,0,0,0,0,1,0,0,0,0
2.00E+03,"Omaha, Nebraska-Iowa",IA,9982.488281,0.036212586,0.03392981,0.100535184,0.239958122,0.137541518,0.228364065,0.219325781,0.174810514,0.70843184,0.277278006,0.301020265,0.197217211,0.160373241,0.475681573,1.310477376,0.003719412,-0.0069139,-0.001617938,-0.049375609,0.051696688,0.006210744,-0.002307713,-0.03220278,0.042541146,-0.055604473,0.034499303,397960,0.444755316,1.590144396,0.304804504,2.106300592,0.693147182,3.764528751,0.108894087,5.151814938,0.354270935,6.091806412,-0.08955685,6.728409767,-0.270586759,8.361690521,0.102258541,6.620588303,0.815045476,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Orlando, Florida",FL,4045.62915,0.04731454,0.023818603,0.137136117,0.22844626,0.179016367,0.224469513,0.162115142,0.205952719,0.623520672,0.443121374,0.297688723,0.121149279,0.097367629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699160,NA,NA,NA,2.386023998,NA,4.071447849,NA,5.626764297,NA,6.593070507,NA,8.140891075,NA,8.560988426,NA,6.164515495,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"Orlando, Florida",FL,4992.010254,0.073766924,0.065864414,0.116239123,0.219341815,0.144486144,0.276037037,0.173131347,0.187003657,0.685714781,0.318932444,0.273451328,0.246875882,0.115408853,2.6452384,4.204581261,-0.020896994,-0.009104446,-0.034530222,0.051567525,0.011016205,-0.018949062,0.062194109,-0.12418893,-0.024237394,0.12572661,0.018041223,699160,0.135359734,0.157497957,0.088677838,2.103687763,0.14660348,3.947119236,0.304611146,5.825540066,0.627715707,6.698462963,0.534332454,7.782307625,0.070356116,8.485234261,0.353186131,6.545402527,0.809826851,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"Orlando, Florida",FL,5925.847168,0.112648681,0.121201277,0.124101907,0.233042374,0.13004674,0.225490302,0.203364208,0.208056375,0.639215887,0.294774741,0.326790303,0.194657475,0.131327555,3.888175726,5.533686161,0.007862784,0.01370056,-0.014439404,-0.050546736,0.030232862,0.021052718,-0.046498895,-0.024157703,0.053338975,-0.052218407,0.015918702,699160,0.133565545,0.761490643,0.093111731,1.613819838,-0.058496207,3.448807955,-0.066939481,5.227339268,-0.166829214,6.465849876,0.198758617,7.031579018,-0.319357276,8.114059448,0.06019688,6.315832615,0.201801404,0,0,0,0,0,0,0,0,1,0,0,0
1980,"Philadelphia, Pennsylvania-New Jersey",NJ,105502.7656,0.051974043,0.021438535,0.194300964,0.230150014,0.181846067,0.217159361,0.159811899,0.211032659,0.572038829,0.46828872,0.305650771,0.086173251,0.088600382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4730740,NA,NA,NA,2.487213612,NA,3.349710464,NA,5.809324741,NA,5.538408756,NA,7.278389454,NA,7.853099346,NA,6.548747063,NA,0,0,0,0,0,0,0,0,0,0,1,0
1990,"Philadelphia, Pennsylvania-New Jersey",NJ,142225.5625,0.054328583,0.028214691,0.192504406,0.21758838,0.134935111,0.253351808,0.175089672,0.219035044,0.630650401,0.338855863,0.31201157,0.177988812,0.11308948,0.235453993,0.677615583,-0.001796558,-0.012561634,-0.046910957,0.036192447,0.015277773,0.008002385,0.058611572,-0.129432857,0.006360799,0.091815561,0.024489097,4730740,0.776259065,0.024322601,0.028748145,2.583058119,0.117587745,3.278546333,-0.049420927,5.869709492,0.082127973,5.826992512,0.310326725,6.872189522,-0.384456396,7.721381187,-0.109975107,6.760828972,0.233825445,0,0,0,0,0,0,0,0,0,0,0,1
2.00E+03,"Philadelphia, Pennsylvania-New Jersey",NJ,180116,0.070948981,0.042260367,0.198978946,0.228664398,0.122724481,0.212716773,0.21947372,0.216420621,0.619957268,0.305937886,0.343175203,0.145636082,0.133455083,1.662039757,1.404567599,0.00647454,0.011076018,-0.01221063,-0.040635034,0.044384047,-0.002614424,-0.010693133,-0.032917976,0.031163633,-0.032352731,0.020365603,4730740,0.80094105,0.194856346,0.01811556,2.080496311,-0.452654988,3.309461355,0.080821827,5.592738152,-0.227064326,5.845061779,0.067976467,6.216743469,-0.605539441,7.677579403,0.00610555,6.189797878,-0.521124184,0,0,0,0,0,0,0,0,0,0,1,0
1980,"Phoenix-Mesa, Arizona",AZ,299181.4375,0.036451906,0.112869479,0.03350519,0.238863736,0.186063781,0.226767018,0.144546479,0.203758985,0.601295352,0.400100261,0.293283612,0.146281466,0.103933945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511980,NA,NA,NA,2.46014452,NA,3.677585602,NA,5.610269547,NA,6.126165867,NA,7.852975845,NA,8.655103683,NA,6.3651371,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Phoenix-Mesa, Arizona",AZ,408410.2813,0.03968424,0.12030562,0.032739054,0.234201163,0.1384525,0.260019958,0.16663754,0.200688839,0.63530916,0.303377658,0.244760126,0.28945145,0.112861656,0.323233366,0.743614137,-7.66E-04,-0.004662573,-0.047611281,0.03325294,0.022091061,-0.003070146,0.034013808,-0.096722603,-0.048523486,0.143169984,0.00892771,1511980,7.224225521,1.435943842,1.80028832,2.177011251,0.054958884,3.545773029,0.20627974,5.368125439,0.095948167,6.223714828,0.43564105,7.612390041,0.097506367,8.503953934,0.186943367,7.125998497,1.098953605,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Phoenix-Mesa, Arizona",AZ,516286.2813,0.05349908,0.146702543,0.037014838,0.251030564,0.129366428,0.218828052,0.194851309,0.205923662,0.641073227,0.282932013,0.299680501,0.217685491,0.136822343,1.381484032,2.639692307,0.004275784,0.016829401,-0.009086072,-0.041191906,0.028213769,0.005234823,0.005764067,-0.020445645,0.054920375,-0.071765959,0.023960687,1511980,7.134750366,4.794826984,2.39718771,2.022367001,0.215628758,3.282491922,0.106991835,5.185037136,0.187184721,5.918225288,0.064783864,7.063063145,-0.179053724,8.218038559,0.084356889,6.96959734,0.213871568,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Pittsburgh, Pennsylvania",PA,1089.349609,0.035595566,0.004006972,0.080370136,0.206895262,0.173351735,0.209786952,0.166197151,0.243768886,0.542908728,0.430409104,0.356615245,0.086897418,0.083109275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266720,NA,NA,NA,1.64976573,NA,3.04239583,NA,5.332055569,NA,5.084572792,NA,6.981993198,NA,7.46773386,NA,6.339168072,NA,0,0,0,0,0,0,0,0,0,0,1,0
1990,"Pittsburgh, Pennsylvania",PA,1428.88501,0.026890092,0.003714701,0.085041881,0.188294664,0.122695744,0.242067233,0.175620317,0.271322042,0.564945459,0.307778865,0.347257823,0.184612527,0.107534118,-0.870547414,-0.029227022,0.004671745,-0.018600598,-0.050655991,0.032280281,0.009423167,0.027553156,0.022036731,-0.122630239,-0.009357423,0.09771511,0.024424843,2266720,0.01497915,0.001800069,0.026469965,1.405831099,-0.413975805,3.436001539,0.22356452,5.117211819,-0.384884983,5.643646717,0.38903293,6.64913702,-0.502897203,7.525029182,-0.112746224,6.725646496,0.21643731,0,0,0,0,0,0,0,0,0,0,0,1
2.00E+03,"Pittsburgh, Pennsylvania",PA,1799.804688,0.027688291,0.006390368,0.07945352,0.19261618,0.114712819,0.197080851,0.230860606,0.264729559,0.584632516,0.269175619,0.386442214,0.157876566,0.125225604,0.079819933,0.267566681,-0.00558836,0.004321516,-0.007982925,-0.044986382,0.055240288,-0.006592482,0.019687057,-0.038603246,0.039184391,-0.026735961,0.017691486,2266720,0.016363718,0.027376838,0.01054387,1.175086021,-0.052643735,2.83460021,-0.423299968,4.656741619,-0.28236872,5.237856388,-0.227689222,5.935988426,-0.535047054,7.314212799,-0.032714605,5.463507175,-1.084038019,0,0,0,0,0,0,0,0,0,0,1,0
1980,"Portland-Vancouver, Oregon-WA",OR,128322.6406,0.044573516,0.015336422,0.02707937,0.234514952,0.169669718,0.26503545,0.143921837,0.186858028,0.632151306,0.375571102,0.30368349,0.144609377,0.110637166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244320,NA,NA,NA,1.796313882,NA,3.786924124,NA,5.513132572,NA,5.79878664,NA,7.653484821,NA,8.370347977,NA,6.123179913,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Portland-Vancouver, Oregon-WA",OR,156390.7188,0.055757076,0.02077728,0.032509431,0.222080812,0.126195282,0.27194947,0.189548016,0.190226421,0.67219764,0.280384809,0.243400231,0.287119746,0.12981461,1.118355989,0.544085741,0.005430061,-0.01243414,-0.043474436,0.00691402,0.045626178,0.003368393,0.040046334,-0.095186293,-0.060283259,0.142510369,0.019177444,1244320,2.255696058,0.493145972,0.141442716,1.757721305,-0.09798041,4.049958706,0.203646883,5.61937952,0.04685884,6.259978771,0.401804328,7.379559517,-0.333312929,8.431985855,0.002249929,6.693146706,0.51057905,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Portland-Vancouver, Oregon-WA",OR,190819.0781,0.081869721,0.036148563,0.027688919,0.230118468,0.12398871,0.224146321,0.238124192,0.183622301,0.669453681,0.260990083,0.301844418,0.214204907,0.153848931,2.611264706,1.537128329,-0.004820513,0.008037657,-0.002206571,-0.047803149,0.048576176,-0.00660412,-0.002743959,-0.019394726,0.058444187,-0.072914839,0.024034321,1244320,2.766841173,2.139403105,0.230969518,0.779309154,-0.555946052,3.656777382,0.029284669,4.806033611,-0.39087975,5.739280701,-0.098232128,6.672510624,-0.284583211,8.170787811,0.161268145,6.261549473,-0.009131514,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Provo-Orem, Utah",UT,1199.568115,0.022355976,0.017674597,2.97E-04,0.349420279,0.244871661,0.196313545,0.094242394,0.115152113,0.568890274,0.372572511,0.224526495,0.203788057,0.138575882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217460,NA,NA,NA,NA,NA,1.788104653,NA,2.778503418,NA,4.323021889,NA,6.387875557,NA,8.019645691,NA,5.214619637,NA,0,0,1,0,0,0,0,0,0,0,0,0
1990,"Provo-Orem, Utah",UT,1444.75354,0.027242266,0.02043465,4.36E-04,0.34117341,0.218907461,0.207650766,0.111021608,0.12124674,0.638359666,0.361342013,0.161345765,0.330957383,0.106060535,0.488629013,0.276005268,1.38E-04,-0.008246869,-0.0259642,0.011337221,0.016779214,0.006094627,0.069469392,-0.011230499,-0.06318073,0.127169326,-0.032515347,217460,0.112749666,0.217613161,0.257518619,0.130632743,NA,3.126364946,1.529395223,2.433217764,-0.15415068,4.549473286,0.417586476,6.23244524,0.035704516,8.107914925,0.279404074,4.961609364,-0.061875403,0,0,0,1,0,0,0,0,0,0,0,0
